124;098;087;088;088;087
127;098;087;088;088;087
130;098;087;088;088;087
132;098;087;088;088;087
135;099;087;088;088;087
137;100;087;088;088;087
140;101;087;088;088;087
142;102;087;088;087;087
144;103;087;088;087;087
146;105;087;088;087;087
148;107;087;088;087;087
150;109;087;088;087;087
152;111;087;088;087;087
153;113;087;088;087;087
154;115;088;088;087;087
155;118;088;088;087;087
156;120;088;088;087;087
157;123;088;088;087;087
157;125;088;088;087;087
157;128;088;088;087;087
157;131;088;088;087;087
157;133;088;088;087;087
156;136;088;088;087;087
155;138;088;088;087;087
154;141;088;088;087;087
153;143;088;087;087;087
152;145;088;087;087;087
150;147;088;087;087;087
148;149;088;087;087;087
146;151;088;087;087;087
144;153;088;087;087;087
142;154;088;087;087;087
140;155;088;087;087;088
137;156;088;087;087;088
135;157;088;087;087;088
132;158;088;087;087;088
130;158;088;087;087;088
127;168;088;087;087;088
124;168;088;087;087;089
120;167;088;087;087;089
117;167;088;087;087;089
113;166;088;087;087;089
110;164;088;087;087;089
107;163;088;087;087;089
104;161;087;087;087;089
101;159;087;087;087;089
099;156;087;087;087;089
096;154;087;087;087;089
094;151;087;087;087;089
092;148;087;087;088;089
091;145;087;087;088;089
089;142;087;087;088;089
088;138;087;087;088;089
088;135;087;087;088;089
087;131;087;087;088;089
087;128;087;087;088;088
087;125;087;087;089;088
088;121;087;087;089;088
088;118;087;087;089;088
089;114;087;087;089;088
091;111;087;087;089;088
092;108;087;087;089;088
094;105;087;087;089;087
096;102;087;087;089;087
099;100;087;087;089;087
101;097;087;087;089;087
104;095;087;087;089;087
107;093;087;088;089;087
110;092;087;088;089;087
113;090;087;088;089;087
117;089;087;088;089;087
120;089;087;088;089;087
124;088;087;088;089;087
127;088;087;088;088;087
130;088;087;089;088;087
134;089;087;089;088;087
137;089;087;089;088;087
141;090;087;089;088;087
144;092;087;089;088;087
147;093;087;089;088;087
150;095;087;089;087;087
153;097;087;089;087;087
155;100;087;089;087;087
158;102;087;089;087;087
160;105;087;089;087;087
162;108;088;089;087;087
163;111;088;089;087;087
165;114;088;089;087;087
166;118;088;089;087;087
166;121;088;089;087;087
167;125;088;089;087;087
167;128;088;088;087;087
167;131;089;088;087;087
166;135;089;088;087;087
166;138;089;088;087;087
165;142;089;088;087;087
163;145;089;088;087;087
162;148;089;088;087;087
160;151;089;087;087;087
158;154;089;087;087;087
155;156;089;087;087;087
153;159;089;087;087;087
150;161;089;087;087;087
147;163;089;087;087;088
144;164;089;087;087;088
141;166;089;087;087;088
137;167;089;087;087;088
134;167;089;087;087;088
130;168;089;087;087;088
127;178;089;087;087;089
123;178;089;087;087;089
118;177;088;087;087;089
114;176;088;087;087;089
110;175;088;087;087;089
106;173;088;087;087;089
102;171;088;087;087;089
098;169;087;087;087;089
095;166;087;087;087;089
092;163;087;087;087;090
089;160;087;087;087;089
086;157;087;087;087;089
084;153;087;087;088;089
082;149;087;087;088;089
080;145;087;087;088;089
079;141;087;087;088;089
078;137;087;087;088;089
077;132;087;087;089;089
077;128;087;087;089;089
077;124;087;087;089;089
078;119;087;087;089;088
079;115;087;087;089;088
080;111;087;087;089;088
082;107;087;087;089;088
084;103;087;087;089;088
086;099;087;087;089;087
089;096;087;087;089;087
092;093;087;087;090;087
095;090;087;087;089;087
098;087;087;087;089;087
102;085;087;088;089;087
106;083;087;088;089;087
110;081;087;088;089;087
114;080;087;088;089;087
118;079;087;088;089;087
123;078;087;089;089;087
127;078;087;089;089;087
131;078;087;089;089;087
136;079;087;089;088;087
140;080;087;089;088;087
144;081;087;089;088;087
148;083;087;089;088;087
152;085;087;089;088;087
156;087;087;089;087;087
159;090;087;089;087;087
162;093;087;090;087;087
165;096;087;089;087;087
168;099;087;089;087;087
170;103;088;089;087;087
172;107;088;089;087;087
174;111;088;089;087;087
175;115;088;089;087;087
176;119;088;089;087;087
177;124;089;089;087;087
177;128;089;089;087;087
177;132;089;089;087;087
176;137;089;088;087;087
175;141;089;088;087;087
174;145;089;088;087;087
172;149;089;088;087;087
170;153;089;088;087;087
168;157;089;087;087;087
165;160;089;087;087;087
162;163;090;087;087;087
159;166;089;087;087;087
156;169;089;087;087;087
152;171;089;087;087;088
148;173;089;087;087;088
144;175;089;087;087;088
140;176;089;087;087;088
136;177;089;087;087;088
131;178;089;087;087;089
127;188;089;087;087;089
122;188;089;087;087;089
117;187;089;087;087;089
111;186;088;087;087;090
106;184;088;087;087;090
102;182;088;087;087;090
097;180;088;087;087;090
093;177;088;087;087;090
088;174;087;087;087;090
085;170;087;087;087;090
081;167;087;087;087;090
078;162;087;087;088;090
075;158;087;087;088;090
073;153;087;087;088;090
071;149;087;087;088;090
069;144;087;087;088;090
068;138;087;087;089;089
067;133;087;087;089;089
067;128;087;087;089;089
067;123;087;087;089;089
068;118;087;087;089;089
069;112;087;087;090;088
071;107;087;087;090;088
073;103;087;087;090;088
075;098;087;087;090;088
078;094;087;087;090;088
081;089;087;087;090;087
085;086;087;087;090;087
088;082;087;087;090;087
093;079;087;088;090;087
097;076;087;088;090;087
102;074;087;088;090;087
106;072;087;088;090;087
111;070;087;088;090;087
117;069;087;089;089;087
122;068;087;089;089;087
127;068;087;089;089;087
132;068;087;089;089;087
137;069;087;089;089;087
143;070;087;090;088;087
148;072;087;090;088;087
152;074;087;090;088;087
157;076;087;090;088;087
161;079;087;090;088;087
166;082;087;090;087;087
169;086;087;090;087;087
173;089;087;090;087;087
176;094;088;090;087;087
179;098;088;090;087;087
181;103;088;090;087;087
183;107;088;090;087;087
185;112;088;090;087;087
186;118;089;089;087;087
187;123;089;089;087;087
187;128;089;089;087;087
187;133;089;089;087;087
186;138;089;089;087;087
185;144;090;088;087;087
183;149;090;088;087;087
181;153;090;088;087;087
179;158;090;088;087;087
176;162;090;088;087;087
173;167;090;087;087;087
169;170;090;087;087;087
166;174;090;087;087;087
161;177;090;087;087;088
157;180;090;087;087;088
152;182;090;087;087;088
148;184;090;087;087;088
143;186;090;087;087;088
137;187;089;087;087;089
132;188;089;087;087;089
127;198;089;087;087;089
121;198;089;087;087;090
115;197;089;087;087;090
109;196;089;087;087;090
103;194;088;087;087;090
097;191;088;087;087;090
092;189;088;087;087;090
087;185;088;087;087;090
082;182;087;087;087;090
078;177;087;087;087;090
073;173;087;087;087;090
070;168;087;087;088;090
066;163;087;087;088;090
064;158;087;087;088;090
061;152;087;087;088;090
059;146;087;087;089;090
058;140;087;087;089;090
057;134;087;087;089;090
057;128;087;087;089;089
057;122;087;087;090;089
058;116;087;087;090;089
059;110;087;087;090;089
061;104;087;087;090;088
064;098;087;087;090;088
066;093;087;087;090;088
070;088;087;087;090;088
073;083;087;087;090;087
078;079;087;087;090;087
082;074;087;087;090;087
087;071;087;088;090;087
092;067;087;088;090;087
097;065;087;088;090;087
103;062;087;088;090;087
109;060;087;089;090;087
115;059;087;089;090;087
121;058;087;089;090;087
127;058;087;089;089;087
133;058;087;090;089;087
139;059;087;090;089;087
145;060;087;090;089;087
151;062;087;090;088;087
157;065;087;090;088;087
162;067;087;090;088;087
167;071;087;090;088;087
172;074;087;090;087;087
176;079;087;090;087;087
181;083;087;090;087;087
184;088;088;090;087;087
188;093;088;090;087;087
190;098;088;090;087;087
193;104;088;090;087;087
195;110;089;090;087;087
196;116;089;090;087;087
197;122;089;090;087;087
197;128;089;089;087;087
197;134;090;089;087;087
196;140;090;089;087;087
195;146;090;089;087;087
193;152;090;088;087;087
190;158;090;088;087;087
188;163;090;088;087;087
184;168;090;088;087;087
181;173;090;087;087;087
176;177;090;087;087;087
172;182;090;087;087;087
167;185;090;087;087;088
162;189;090;087;087;088
157;191;090;087;087;088
151;194;090;087;087;088
145;196;090;087;087;089
139;197;090;087;087;089
133;198;090;087;087;089
127;208;090;087;087;090
120;208;090;087;087;090
113;207;089;087;087;090
106;205;089;087;087;090
100;203;089;087;087;091
093;201;088;087;087;091
087;197;088;087;087;091
081;194;088;087;087;091
076;189;087;087;087;091
070;185;087;087;087;091
066;179;087;087;087;091
061;174;087;087;088;091
058;168;087;087;088;091
054;162;087;087;088;091
052;155;087;087;089;091
050;149;087;087;089;090
048;142;087;087;089;090
047;135;087;087;090;090
047;128;087;087;090;090
047;121;087;087;090;090
048;114;087;087;090;089
050;107;087;087;090;089
052;101;087;087;091;089
054;094;087;087;091;088
058;088;087;087;091;088
061;082;087;087;091;088
066;077;087;087;091;087
070;071;087;087;091;087
076;067;087;087;091;087
081;062;087;088;091;087
087;059;087;088;091;087
093;055;087;088;091;087
100;053;087;089;091;087
106;051;087;089;090;087
113;049;087;089;090;087
120;048;087;090;090;087
127;048;087;090;090;087
134;048;087;090;090;087
141;049;087;090;089;087
148;051;087;090;089;087
154;053;087;091;089;087
161;055;087;091;088;087
167;059;087;091;088;087
173;062;087;091;088;087
178;067;087;091;087;087
184;071;087;091;087;087
188;077;087;091;087;087
193;082;088;091;087;087
196;088;088;091;087;087
200;094;088;091;087;087
202;101;089;091;087;087
204;107;089;090;087;087
206;114;089;090;087;087
207;121;090;090;087;087
207;128;090;090;087;087
207;135;090;090;087;087
206;142;090;089;087;087
204;149;090;089;087;087
202;155;091;089;087;087
200;162;091;088;087;087
196;168;091;088;087;087
193;174;091;088;087;087
188;179;091;087;087;087
184;185;091;087;087;087
178;189;091;087;087;087
173;194;091;087;087;088
167;197;091;087;087;088
161;201;091;087;087;088
154;203;091;087;087;089
148;205;090;087;087;089
141;207;090;087;087;089
134;208;090;087;087;090
127;218;090;087;087;090
119;218;090;087;087;090
111;217;090;087;087;091
104;215;089;087;087;091
096;213;089;087;087;091
089;210;089;087;087;091
082;206;088;087;087;091
075;202;088;087;087;091
069;197;087;087;087;091
063;192;087;087;087;092
058;186;087;087;087;091
053;180;087;087;088;091
049;173;087;087;088;091
045;166;087;087;089;091
042;159;087;087;089;091
040;151;087;087;089;091
038;144;087;087;090;091
037;136;087;087;090;090
037;128;087;087;090;090
037;120;087;087;090;090
038;112;087;087;091;090
040;105;087;087;091;089
042;097;087;087;091;089
045;090;087;087;091;089
049;083;087;087;091;088
053;076;087;087;091;088
058;070;087;087;091;087
063;064;087;087;092;087
069;059;087;087;091;087
075;054;087;088;091;087
082;050;087;088;091;087
089;046;087;089;091;087
096;043;087;089;091;087
104;041;087;089;091;087
111;039;087;090;091;087
119;038;087;090;090;087
127;038;087;090;090;087
135;038;087;090;090;087
143;039;087;091;090;087
150;041;087;091;089;087
158;043;087;091;089;087
165;046;087;091;089;087
172;050;087;091;088;087
179;054;087;091;088;087
185;059;087;091;087;087
191;064;087;092;087;087
196;070;087;091;087;087
201;076;088;091;087;087
205;083;088;091;087;087
209;090;089;091;087;087
212;097;089;091;087;087
214;105;089;091;087;087
216;112;090;091;087;087
217;120;090;090;087;087
217;128;090;090;087;087
217;136;090;090;087;087
216;144;091;090;087;087
214;151;091;089;087;087
212;159;091;089;087;087
209;166;091;089;087;087
205;173;091;088;087;087
201;180;091;088;087;087
196;186;091;087;087;087
191;192;092;087;087;087
185;197;091;087;087;087
179;202;091;087;087;088
172;206;091;087;087;088
165;210;091;087;087;089
158;213;091;087;087;089
150;215;091;087;087;089
143;217;091;087;087;090
135;218;090;087;087;090
127;228;091;087;087;091
118;228;090;087;087;091
110;226;090;087;087;091
101;225;090;087;087;091
093;222;089;087;087;092
085;219;089;087;087;092
077;215;088;087;087;092
070;210;088;087;087;092
063;205;087;087;087;092
056;199;087;087;087;092
050;192;087;087;087;092
045;185;087;087;088;092
040;178;087;087;088;092
036;170;087;087;089;092
033;162;087;087;089;092
030;154;087;087;090;091
029;145;087;087;090;091
027;137;087;087;090;091
027;128;087;087;091;091
027;119;087;087;091;090
029;111;087;087;091;090
030;102;087;087;091;090
033;094;087;087;092;089
036;086;087;087;092;089
040;078;087;087;092;088
045;071;087;087;092;088
050;064;087;087;092;087
056;057;087;087;092;087
063;051;087;087;092;087
070;046;087;088;092;087
077;041;087;088;092;087
085;037;087;089;092;087
093;034;087;089;092;087
101;031;087;090;091;087
110;030;087;090;091;087
118;028;087;090;091;087
127;028;087;091;091;087
136;028;087;091;090;087
144;030;087;091;090;087
153;031;087;091;090;087
161;034;087;092;089;087
169;037;087;092;089;087
177;041;087;092;088;087
184;046;087;092;088;087
191;051;087;092;087;087
198;057;087;092;087;087
204;064;087;092;087;087
209;071;088;092;087;087
214;078;088;092;087;087
218;086;089;092;087;087
221;094;089;092;087;087
224;102;090;091;087;087
225;111;090;091;087;087
227;119;090;091;087;087
227;128;091;091;087;087
227;137;091;090;087;087
225;145;091;090;087;087
224;154;091;090;087;087
221;162;092;089;087;087
218;170;092;089;087;087
214;178;092;088;087;087
209;185;092;088;087;087
204;192;092;087;087;087
198;199;092;087;087;087
191;205;092;087;087;087
184;210;092;087;087;088
177;215;092;087;087;088
169;219;092;087;087;089
161;222;092;087;087;089
153;225;091;087;087;090
144;226;091;087;087;090
136;228;091;087;087;090
127;238;091;087;087;091
117;238;091;087;087;091
108;236;090;087;087;092
099;234;090;087;087;092
089;231;089;087;087;092
081;228;089;087;087;092
072;223;088;087;087;092
064;218;088;087;087;092
056;212;087;087;087;092
049;206;087;087;087;092
043;199;087;087;087;092
037;191;087;087;088;092
032;183;087;087;088;092
027;174;087;087;089;092
024;166;087;087;089;092
021;156;087;087;090;092
019;147;087;087;090;092
017;138;087;087;091;091
017;128;087;087;091;091
017;118;087;087;091;091
019;109;087;087;092;090
021;100;087;087;092;090
024;090;087;087;092;089
027;082;087;087;092;089
032;073;087;087;092;088
037;065;087;087;092;088
043;057;087;087;092;087
049;050;087;087;092;087
056;044;087;087;092;087
064;038;087;088;092;087
072;033;087;088;092;087
081;028;087;089;092;087
089;025;087;089;092;087
099;022;087;090;092;087
108;020;087;090;092;087
117;018;087;091;091;087
127;018;087;091;091;087
137;018;087;091;091;087
146;020;087;092;090;087
155;022;087;092;090;087
165;025;087;092;089;087
173;028;087;092;089;087
182;033;087;092;088;087
190;038;087;092;088;087
198;044;087;092;087;087
205;050;087;092;087;087
211;057;087;092;087;087
217;065;088;092;087;087
222;073;088;092;087;087
227;082;089;092;087;087
230;090;089;092;087;087
233;100;090;092;087;087
235;109;090;092;087;087
237;118;091;091;087;087
237;128;091;091;087;087
237;138;091;091;087;087
235;147;092;090;087;087
233;156;092;090;087;087
230;166;092;089;087;087
227;174;092;089;087;087
222;183;092;088;087;087
217;191;092;088;087;087
211;199;092;087;087;087
205;206;092;087;087;087
198;212;092;087;087;087
190;218;092;087;087;088
182;223;092;087;087;088
173;228;092;087;087;089
165;231;092;087;087;089
155;234;092;087;087;090
146;236;092;087;087;090
137;238;091;087;087;091
127;248;091;087;087;091
117;248;091;087;087;092
106;246;090;087;087;092
096;244;090;087;087;092
086;241;090;087;087;092
076;237;089;087;087;093
067;232;089;087;087;093
058;226;088;087;087;093
050;220;088;087;087;093
042;213;087;087;087;093
035;205;087;087;088;093
029;197;087;087;088;093
023;188;087;087;089;093
018;179;087;087;089;093
014;169;087;087;090;092
011;159;087;087;090;092
009;149;087;087;090;092
007;138;087;087;091;092
007;128;087;087;091;091
007;118;087;087;092;091
009;107;087;087;092;090
011;097;087;087;092;090
014;087;087;087;092;090
018;077;087;087;093;089
023;068;087;087;093;089
029;059;087;087;093;088
035;051;087;087;093;088
042;043;087;087;093;087
050;036;087;088;093;087
058;030;087;088;093;087
067;024;087;089;093;087
076;019;087;089;093;087
086;015;087;090;092;087
096;012;087;090;092;087
106;010;087;090;092;087
117;008;087;091;092;087
127;008;087;091;091;087
137;008;087;092;091;087
148;010;087;092;090;087
158;012;087;092;090;087
168;015;087;092;090;087
178;019;087;093;089;087
187;024;087;093;089;087
196;030;087;093;088;087
204;036;087;093;088;087
212;043;087;093;087;087
219;051;088;093;087;087
225;059;088;093;087;087
231;068;089;093;087;087
236;077;089;093;087;087
240;087;090;092;087;087
243;097;090;092;087;087
245;107;090;092;087;087
247;118;091;092;087;087
247;128;091;091;087;087
247;138;092;091;087;087
245;149;092;090;087;087
243;159;092;090;087;087
240;169;092;090;087;087
236;179;093;089;087;087
231;188;093;089;087;087
225;197;093;088;087;087
219;205;093;088;087;087
212;213;093;087;087;087
204;220;093;087;087;088
196;226;093;087;087;088
187;232;093;087;087;089
178;237;093;087;087;089
168;241;092;087;087;090
158;244;092;087;087;090
148;246;092;087;087;090
137;248;092;087;087;091
127;255;091;087;087;091
116;255;091;087;087;092
105;253;091;087;087;092
094;251;090;087;087;092
084;247;090;087;087;093
073;243;089;087;087;093
064;238;089;087;087;093
054;232;088;087;087;093
045;225;088;087;087;093
037;218;087;087;087;093
030;210;087;087;088;093
023;201;087;087;088;093
017;192;087;087;089;093
012;182;087;087;089;093
008;171;087;087;090;093
004;161;087;087;090;092
002;150;087;087;091;092
000;139;087;087;091;092
000;128;087;087;091;091
000;117;087;087;092;091
002;106;087;087;092;091
004;095;087;087;092;090
008;085;087;087;093;090
012;074;087;087;093;089
017;065;087;087;093;089
023;055;087;087;093;088
030;046;087;087;093;088
037;038;087;087;093;087
045;031;087;088;093;087
054;024;087;088;093;087
064;018;087;089;093;087
073;013;087;089;093;087
084;009;087;090;093;087
094;005;087;090;092;087
105;003;087;091;092;087
116;001;087;091;092;087
127;001;087;091;091;087
138;001;087;092;091;087
149;003;087;092;091;087
160;005;087;092;090;087
170;009;087;093;090;087
181;013;087;093;089;087
190;018;087;093;089;087
200;024;087;093;088;087
209;031;087;093;088;087
217;038;087;093;087;087
224;046;088;093;087;087
231;055;088;093;087;087
237;064;089;093;087;087
242;074;089;093;087;087
246;085;090;093;087;087
250;095;090;092;087;087
252;106;091;092;087;087
254;117;091;092;087;087
254;128;091;091;087;087
254;139;092;091;087;087
252;150;092;091;087;087
250;161;092;090;087;087
246;171;093;090;087;087
242;182;093;089;087;087
237;192;093;089;087;087
231;201;093;088;087;087
224;210;093;088;087;087
217;218;093;087;087;087
209;225;093;087;087;088
200;232;093;087;087;088
191;238;093;087;087;089
181;243;093;087;087;089
170;247;093;087;087;090
160;251;092;087;087;090
149;253;092;087;087;091
138;255;092;087;087;091
